created_at,tweet_id,retweet_count,favorite_count,rating_numerator,rating_denominator,name,timestamp,dog_stage,dog_stages_value,img_num,dog_breed,p1_dog
2016-03-22,712092745624633345,1016,3211,7,10,Steven,2016-03-22,puppo,None,1,Triceratops,False
2016-03-22,712085617388212225,556,3531,11,10,Olive,2016-03-22,doggo,None,2,Shih-Tzu,True
2016-03-22,712085617388212225,556,3531,11,10,Olive,2016-03-22,floofer,None,2,Shih-Tzu,True
2016-03-22,712085617388212225,556,3531,11,10,Olive,2016-03-22,pupper,None,2,Shih-Tzu,True
2016-03-22,712085617388212225,556,3531,11,10,Olive,2016-03-22,puppo,None,2,Shih-Tzu,True
2016-03-21,712065007010385924,700,2451,6,10,Chester,2016-03-21,doggo,None,1,Goose,False
2016-03-21,712065007010385924,700,2451,6,10,Chester,2016-03-21,floofer,None,1,Goose,False
2016-03-21,712065007010385924,700,2451,6,10,Chester,2016-03-21,pupper,None,1,Goose,False
2016-03-21,712065007010385924,700,2451,6,10,Chester,2016-03-21,puppo,None,1,Goose,False
2016-03-21,711998809858043904,138,0,12,10,None,2016-03-21,doggo,None,1,Comic Book,False
2016-03-21,711998809858043904,138,0,12,10,None,2016-03-21,floofer,None,1,Comic Book,False
2016-03-21,711998809858043904,138,0,12,10,None,2016-03-21,pupper,None,1,Comic Book,False
2016-03-21,711998809858043904,138,0,12,10,None,2016-03-21,puppo,None,1,Comic Book,False
2016-03-21,711968124745228288,2601,8776,10,10,Winston,2016-03-21,doggo,None,1,Espresso,False
2016-03-21,711968124745228288,2601,8776,10,10,Winston,2016-03-21,floofer,None,1,Espresso,False
2016-03-21,711968124745228288,2601,8776,10,10,Winston,2016-03-21,pupper,pupper,1,Espresso,False
2016-03-21,711968124745228288,2601,8776,10,10,Winston,2016-03-21,puppo,None,1,Espresso,False
2016-03-21,711743778164514816,1101,3095,11,10,Roosevelt,2016-03-21,doggo,None,1,Lakeland Terrier,True
2016-03-21,711743778164514816,1101,3095,11,10,Roosevelt,2016-03-21,floofer,None,1,Lakeland Terrier,True
2016-03-21,711743778164514816,1101,3095,11,10,Roosevelt,2016-03-21,pupper,None,1,Lakeland Terrier,True
2016-03-21,711743778164514816,1101,3095,11,10,Roosevelt,2016-03-21,puppo,None,1,Lakeland Terrier,True
2016-03-21,711732680602345472,4653,9756,10,10,None,2016-03-21,doggo,None,3,Dingo,False
2016-03-21,711732680602345472,4653,9756,10,10,None,2016-03-21,floofer,None,3,Dingo,False
2016-03-21,711732680602345472,4653,9756,10,10,None,2016-03-21,pupper,None,3,Dingo,False
2016-03-21,711732680602345472,4653,9756,10,10,None,2016-03-21,puppo,None,3,Dingo,False
2016-03-20,711694788429553666,20500,35865,13,10,None,2016-03-20,doggo,None,1,Brown Bear,False
2016-03-20,711694788429553666,20500,35865,13,10,None,2016-03-20,floofer,None,1,Brown Bear,False
2016-03-20,711694788429553666,20500,35865,13,10,None,2016-03-20,pupper,None,1,Brown Bear,False
2016-03-20,711694788429553666,20500,35865,13,10,None,2016-03-20,puppo,None,1,Brown Bear,False
2016-03-20,711652651650457602,1037,4228,9,10,Gary,2016-03-20,doggo,None,1,Llama,False
2016-03-20,711652651650457602,1037,4228,9,10,Gary,2016-03-20,floofer,None,1,Llama,False
2016-03-20,711652651650457602,1037,4228,9,10,Gary,2016-03-20,pupper,None,1,Llama,False
2016-03-20,711652651650457602,1037,4228,9,10,Gary,2016-03-20,puppo,None,1,Llama,False
2016-03-20,711363825979756544,1287,3996,11,10,None,2016-03-20,doggo,None,1,Pembroke,True
2016-03-20,711363825979756544,1287,3996,11,10,None,2016-03-20,floofer,None,1,Pembroke,True
2016-03-20,711363825979756544,1287,3996,11,10,None,2016-03-20,pupper,None,1,Pembroke,True
2016-03-20,711363825979756544,1287,3996,11,10,None,2016-03-20,puppo,None,1,Pembroke,True
2016-03-19,711306686208872448,819,3596,3,10,None,2016-03-19,doggo,None,1,Leatherback Turtle,False
2016-03-19,711306686208872448,819,3596,3,10,None,2016-03-19,floofer,None,1,Leatherback Turtle,False
2016-03-19,711306686208872448,819,3596,3,10,None,2016-03-19,pupper,None,1,Leatherback Turtle,False
2016-03-19,711306686208872448,819,3596,3,10,None,2016-03-19,puppo,None,1,Leatherback Turtle,False
2016-03-19,711008018775851008,710,3275,11,10,Chuckles,2016-03-19,doggo,None,1,French Bulldog,True
2016-03-19,711008018775851008,710,3275,11,10,Chuckles,2016-03-19,floofer,None,1,French Bulldog,True
2016-03-19,711008018775851008,710,3275,11,10,Chuckles,2016-03-19,pupper,pupper,1,French Bulldog,True
2016-03-19,711008018775851008,710,3275,11,10,Chuckles,2016-03-19,puppo,None,1,French Bulldog,True
2016-03-19,710997087345876993,1561,4960,12,10,Milo,2016-03-19,doggo,None,1,Malamute,True
2016-03-19,710997087345876993,1561,4960,12,10,Milo,2016-03-19,floofer,None,1,Malamute,True
2016-03-19,710997087345876993,1561,4960,12,10,Milo,2016-03-19,pupper,None,1,Malamute,True
2016-03-19,710997087345876993,1561,4960,12,10,Milo,2016-03-19,puppo,None,1,Malamute,True
2016-03-18,710844581445812225,779,2775,10,10,Staniel,2016-03-18,doggo,None,1,Dingo,False
2016-03-18,710844581445812225,779,2775,10,10,Staniel,2016-03-18,floofer,None,1,Dingo,False
2016-03-18,710844581445812225,779,2775,10,10,Staniel,2016-03-18,pupper,None,1,Dingo,False
2016-03-18,710844581445812225,779,2775,10,10,Staniel,2016-03-18,puppo,None,1,Dingo,False
2016-03-18,710833117892898816,606,2937,12,10,Sora,2016-03-18,doggo,None,1,Pembroke,True
2016-03-18,710833117892898816,606,2937,12,10,Sora,2016-03-18,floofer,None,1,Pembroke,True
2016-03-18,710833117892898816,606,2937,12,10,Sora,2016-03-18,pupper,None,1,Pembroke,True
2016-03-18,710833117892898816,606,2937,12,10,Sora,2016-03-18,puppo,None,1,Pembroke,True
2016-03-18,710658690886586372,636,2529,16,10,None,2016-03-18,doggo,None,1,Soft-Coated Wheaten Terrier,True
2016-03-18,710658690886586372,636,2529,16,10,None,2016-03-18,floofer,None,1,Soft-Coated Wheaten Terrier,True
2016-03-18,710658690886586372,636,2529,16,10,None,2016-03-18,pupper,None,1,Soft-Coated Wheaten Terrier,True
2016-03-18,710658690886586372,636,2529,16,10,None,2016-03-18,puppo,None,1,Soft-Coated Wheaten Terrier,True
2016-03-17,710588934686908417,2107,4968,12,10,Beemo,2016-03-17,doggo,None,4,Pembroke,True
2016-03-17,710588934686908417,2107,4968,12,10,Beemo,2016-03-17,floofer,None,4,Pembroke,True
2016-03-17,710588934686908417,2107,4968,12,10,Beemo,2016-03-17,pupper,None,4,Pembroke,True
2016-03-17,710588934686908417,2107,4968,12,10,Beemo,2016-03-17,puppo,None,4,Pembroke,True
2016-03-17,710283270106132480,580,2308,11,10,Gunner,2016-03-17,doggo,None,2,Shih-Tzu,True
2016-03-17,710283270106132480,580,2308,11,10,Gunner,2016-03-17,floofer,None,2,Shih-Tzu,True
2016-03-17,710283270106132480,580,2308,11,10,Gunner,2016-03-17,pupper,None,2,Shih-Tzu,True
2016-03-17,710283270106132480,580,2308,11,10,Gunner,2016-03-17,puppo,None,2,Shih-Tzu,True
2016-03-17,710272297844797440,1425,4945,11,10,infuriating,2016-03-17,doggo,None,1,Old English Sheepdog,True
2016-03-17,710272297844797440,1425,4945,11,10,infuriating,2016-03-17,floofer,None,1,Old English Sheepdog,True
2016-03-17,710272297844797440,1425,4945,11,10,infuriating,2016-03-17,pupper,None,1,Old English Sheepdog,True
2016-03-17,710272297844797440,1425,4945,11,10,infuriating,2016-03-17,puppo,None,1,Old English Sheepdog,True
2016-03-17,710269109699739648,1257,2613,13,10,None,2016-03-17,doggo,None,1,Pug,True
2016-03-17,710269109699739648,1257,2613,13,10,None,2016-03-17,floofer,None,1,Pug,True
2016-03-17,710269109699739648,1257,2613,13,10,None,2016-03-17,pupper,None,1,Pug,True
2016-03-17,710269109699739648,1257,2613,13,10,None,2016-03-17,puppo,None,1,Pug,True
2016-03-16,710153181850935296,1006,3153,11,10,Lacy,2016-03-16,doggo,None,2,Cowboy Hat,False
2016-03-16,710153181850935296,1006,3153,11,10,Lacy,2016-03-16,floofer,None,2,Cowboy Hat,False
2016-03-16,710153181850935296,1006,3153,11,10,Lacy,2016-03-16,pupper,None,2,Cowboy Hat,False
2016-03-16,710153181850935296,1006,3153,11,10,Lacy,2016-03-16,puppo,None,2,Cowboy Hat,False
2016-03-16,710140971284037632,1008,3017,8,10,Tater,2016-03-16,doggo,None,1,Pekinese,True
2016-03-16,710140971284037632,1008,3017,8,10,Tater,2016-03-16,floofer,None,1,Pekinese,True
2016-03-16,710140971284037632,1008,3017,8,10,Tater,2016-03-16,pupper,None,1,Pekinese,True
2016-03-16,710140971284037632,1008,3017,8,10,Tater,2016-03-16,puppo,None,1,Pekinese,True
2016-03-16,710117014656950272,2233,5999,11,10,None,2016-03-16,doggo,None,2,Toy Poodle,True
2016-03-16,710117014656950272,2233,5999,11,10,None,2016-03-16,floofer,None,2,Toy Poodle,True
2016-03-16,710117014656950272,2233,5999,11,10,None,2016-03-16,pupper,pupper,2,Toy Poodle,True
2016-03-16,710117014656950272,2233,5999,11,10,None,2016-03-16,puppo,None,2,Toy Poodle,True
2016-03-16,709918798883774466,1215,3250,12,10,Watson,2016-03-16,doggo,None,2,Pembroke,True
2016-03-16,709918798883774466,1215,3250,12,10,Watson,2016-03-16,floofer,None,2,Pembroke,True
2016-03-16,709918798883774466,1215,3250,12,10,Watson,2016-03-16,pupper,None,2,Pembroke,True
2016-03-16,709918798883774466,1215,3250,12,10,Watson,2016-03-16,puppo,None,2,Pembroke,True
2016-03-16,709901256215666688,112,732,12,10,None,2016-03-16,doggo,None,2,Bib,False
2016-03-16,709901256215666688,112,732,12,10,None,2016-03-16,floofer,None,2,Bib,False
2016-03-16,709901256215666688,112,732,12,10,None,2016-03-16,pupper,None,2,Bib,False
2016-03-16,709901256215666688,112,732,12,10,None,2016-03-16,puppo,None,2,Bib,False
2016-03-15,709852847387627521,1336,3824,12,10,None,2016-03-15,doggo,None,2,Chihuahua,True
2016-03-15,709852847387627521,1336,3824,12,10,None,2016-03-15,floofer,None,2,Chihuahua,True
2016-03-15,709852847387627521,1336,3824,12,10,None,2016-03-15,pupper,None,2,Chihuahua,True
2016-03-15,709852847387627521,1336,3824,12,10,None,2016-03-15,puppo,None,2,Chihuahua,True
2016-03-15,709566166965075968,1367,3865,12,10,Olaf,2016-03-15,doggo,None,1,Chow,True
2016-03-15,709566166965075968,1367,3865,12,10,Olaf,2016-03-15,floofer,None,1,Chow,True
2016-03-15,709566166965075968,1367,3865,12,10,Olaf,2016-03-15,pupper,None,1,Chow,True
2016-03-15,709566166965075968,1367,3865,12,10,Olaf,2016-03-15,puppo,None,1,Chow,True
2016-03-15,709556954897764353,1204,3593,12,10,Cecil,2016-03-15,doggo,None,2,Golden Retriever,True
2016-03-15,709556954897764353,1204,3593,12,10,Cecil,2016-03-15,floofer,None,2,Golden Retriever,True
2016-03-15,709556954897764353,1204,3593,12,10,Cecil,2016-03-15,pupper,None,2,Golden Retriever,True
2016-03-15,709556954897764353,1204,3593,12,10,Cecil,2016-03-15,puppo,None,2,Golden Retriever,True
2016-03-14,709519240576036864,277,1620,9,10,Vince,2016-03-14,doggo,None,1,Cocker Spaniel,True
2016-03-14,709519240576036864,277,1620,9,10,Vince,2016-03-14,floofer,None,1,Cocker Spaniel,True
2016-03-14,709519240576036864,277,1620,9,10,Vince,2016-03-14,pupper,None,1,Cocker Spaniel,True
2016-03-14,709519240576036864,277,1620,9,10,Vince,2016-03-14,puppo,None,1,Cocker Spaniel,True
2016-03-14,709449600415961088,665,2420,10,10,Karma,2016-03-14,doggo,None,2,Maltese Dog,True
2016-03-14,709449600415961088,665,2420,10,10,Karma,2016-03-14,floofer,None,2,Maltese Dog,True
2016-03-14,709449600415961088,665,2420,10,10,Karma,2016-03-14,pupper,None,2,Maltese Dog,True
2016-03-14,709449600415961088,665,2420,10,10,Karma,2016-03-14,puppo,None,2,Maltese Dog,True
2016-03-14,709409458133323776,788,2855,8,10,Billy,2016-03-14,doggo,None,1,Shetland Sheepdog,True
2016-03-14,709409458133323776,788,2855,8,10,Billy,2016-03-14,floofer,None,1,Shetland Sheepdog,True
2016-03-14,709409458133323776,788,2855,8,10,Billy,2016-03-14,pupper,None,1,Shetland Sheepdog,True
2016-03-14,709409458133323776,788,2855,8,10,Billy,2016-03-14,puppo,None,1,Shetland Sheepdog,True
2016-03-14,709225125749587968,647,2615,11,10,Walker,2016-03-14,doggo,None,1,Labrador Retriever,True
2016-03-14,709225125749587968,647,2615,11,10,Walker,2016-03-14,floofer,None,1,Labrador Retriever,True
2016-03-14,709225125749587968,647,2615,11,10,Walker,2016-03-14,pupper,None,1,Labrador Retriever,True
2016-03-14,709225125749587968,647,2615,11,10,Walker,2016-03-14,puppo,None,1,Labrador Retriever,True
2016-03-14,709207347839836162,6567,13755,11,10,Penny,2016-03-14,doggo,None,1,Chihuahua,True
2016-03-14,709207347839836162,6567,13755,11,10,Penny,2016-03-14,floofer,None,1,Chihuahua,True
2016-03-14,709207347839836162,6567,13755,11,10,Penny,2016-03-14,pupper,None,1,Chihuahua,True
2016-03-14,709207347839836162,6567,13755,11,10,Penny,2016-03-14,puppo,None,1,Chihuahua,True
2016-03-14,709198395643068416,721,2634,9,10,None,2016-03-14,doggo,None,1,Borzoi,True
2016-03-14,709198395643068416,721,2634,9,10,None,2016-03-14,floofer,None,1,Borzoi,True
2016-03-14,709198395643068416,721,2634,9,10,None,2016-03-14,pupper,None,1,Borzoi,True
2016-03-14,709198395643068416,721,2634,9,10,None,2016-03-14,puppo,None,1,Borzoi,True
2016-03-13,709158332880297985,470,2236,10,10,Rodney,2016-03-13,doggo,None,1,Siberian Husky,True
2016-03-13,709158332880297985,470,2236,10,10,Rodney,2016-03-13,floofer,None,1,Siberian Husky,True
2016-03-13,709158332880297985,470,2236,10,10,Rodney,2016-03-13,pupper,None,1,Siberian Husky,True
2016-03-13,709158332880297985,470,2236,10,10,Rodney,2016-03-13,puppo,None,1,Siberian Husky,True
2016-03-13,709042156699303936,1864,5197,9,10,Klevin,2016-03-13,doggo,None,1,Hotdog,False
2016-03-13,709042156699303936,1864,5197,9,10,Klevin,2016-03-13,floofer,None,1,Hotdog,False
2016-03-13,709042156699303936,1864,5197,9,10,Klevin,2016-03-13,pupper,None,1,Hotdog,False
2016-03-13,709042156699303936,1864,5197,9,10,Klevin,2016-03-13,puppo,None,1,Hotdog,False
2016-03-13,708845821941387268,1015,3226,9,10,None,2016-03-13,doggo,None,1,Schipperke,True
2016-03-13,708845821941387268,1015,3226,9,10,None,2016-03-13,floofer,None,1,Schipperke,True
2016-03-13,708845821941387268,1015,3226,9,10,None,2016-03-13,pupper,pupper,1,Schipperke,True
2016-03-13,708845821941387268,1015,3226,9,10,None,2016-03-13,puppo,None,1,Schipperke,True
2016-03-13,708834316713893888,571,1860,10,10,Malikai,2016-03-13,doggo,None,1,Eskimo Dog,True
2016-03-13,708834316713893888,571,1860,10,10,Malikai,2016-03-13,floofer,None,1,Eskimo Dog,True
2016-03-13,708834316713893888,571,1860,10,10,Malikai,2016-03-13,pupper,None,1,Eskimo Dog,True
2016-03-13,708834316713893888,571,1860,10,10,Malikai,2016-03-13,puppo,None,1,Eskimo Dog,True
2016-03-13,708810915978854401,7848,18036,10,10,Mister,2016-03-13,doggo,None,2,Golden Retriever,True
2016-03-13,708810915978854401,7848,18036,10,10,Mister,2016-03-13,floofer,None,2,Golden Retriever,True
2016-03-13,708810915978854401,7848,18036,10,10,Mister,2016-03-13,pupper,None,2,Golden Retriever,True
2016-03-13,708810915978854401,7848,18036,10,10,Mister,2016-03-13,puppo,None,2,Golden Retriever,True
2016-03-12,708738143638450176,917,2997,11,10,Coco,2016-03-12,doggo,None,1,Pomeranian,True
2016-03-12,708738143638450176,917,2997,11,10,Coco,2016-03-12,floofer,None,1,Pomeranian,True
2016-03-12,708738143638450176,917,2997,11,10,Coco,2016-03-12,pupper,None,1,Pomeranian,True
2016-03-12,708738143638450176,917,2997,11,10,Coco,2016-03-12,puppo,None,1,Pomeranian,True
2016-03-12,708711088997666817,834,2790,11,10,Smokey,2016-03-12,doggo,None,2,Tennis Ball,False
2016-03-12,708711088997666817,834,2790,11,10,Smokey,2016-03-12,floofer,None,2,Tennis Ball,False
2016-03-12,708711088997666817,834,2790,11,10,Smokey,2016-03-12,pupper,None,2,Tennis Ball,False
2016-03-12,708711088997666817,834,2790,11,10,Smokey,2016-03-12,puppo,None,2,Tennis Ball,False
2016-03-12,708479650088034305,765,2768,13,10,Bear,2016-03-12,doggo,None,1,Shih-Tzu,True
2016-03-12,708479650088034305,765,2768,13,10,Bear,2016-03-12,floofer,None,1,Shih-Tzu,True
2016-03-12,708479650088034305,765,2768,13,10,Bear,2016-03-12,pupper,None,1,Shih-Tzu,True
2016-03-12,708479650088034305,765,2768,13,10,Bear,2016-03-12,puppo,None,1,Shih-Tzu,True
2016-03-12,708469915515297792,926,3357,11,10,Bobble,2016-03-12,doggo,None,1,Chihuahua,True
2016-03-12,708469915515297792,926,3357,11,10,Bobble,2016-03-12,floofer,None,1,Chihuahua,True
2016-03-12,708469915515297792,926,3357,11,10,Bobble,2016-03-12,pupper,None,1,Chihuahua,True
2016-03-12,708469915515297792,926,3357,11,10,Bobble,2016-03-12,puppo,None,1,Chihuahua,True
2016-03-11,708356463048204288,1520,3929,10,10,Oliver,2016-03-11,doggo,None,2,Pug,True
2016-03-11,708356463048204288,1520,3929,10,10,Oliver,2016-03-11,floofer,None,2,Pug,True
2016-03-11,708356463048204288,1520,3929,10,10,Oliver,2016-03-11,pupper,None,2,Pug,True
2016-03-11,708356463048204288,1520,3929,10,10,Oliver,2016-03-11,puppo,None,2,Pug,True
2016-03-11,708349470027751425,831,2568,11,10,River,2016-03-11,doggo,None,1,Muzzle,False
2016-03-11,708349470027751425,831,2568,11,10,River,2016-03-11,floofer,None,1,Muzzle,False
2016-03-11,708349470027751425,831,2568,11,10,River,2016-03-11,pupper,None,1,Muzzle,False
2016-03-11,708349470027751425,831,2568,11,10,River,2016-03-11,puppo,None,1,Muzzle,False
2016-03-11,708149363256774660,1727,4672,10,10,Jebberson,2016-03-11,doggo,None,1,Cardigan,True
2016-03-11,708149363256774660,1727,4672,10,10,Jebberson,2016-03-11,floofer,None,1,Cardigan,True
2016-03-11,708149363256774660,1727,4672,10,10,Jebberson,2016-03-11,pupper,None,1,Cardigan,True
2016-03-11,708149363256774660,1727,4672,10,10,Jebberson,2016-03-11,puppo,None,1,Cardigan,True
2016-03-11,708130923141795840,943,3707,11,10,None,2016-03-11,doggo,None,1,French Bulldog,True
2016-03-11,708130923141795840,943,3707,11,10,None,2016-03-11,floofer,None,1,French Bulldog,True
2016-03-11,708130923141795840,943,3707,11,10,None,2016-03-11,pupper,None,1,French Bulldog,True
2016-03-11,708130923141795840,943,3707,11,10,None,2016-03-11,puppo,None,1,French Bulldog,True
2016-03-11,708119489313951744,1102,2937,9,10,Cooper,2016-03-11,doggo,None,1,Norwich Terrier,True
2016-03-11,708119489313951744,1102,2937,9,10,Cooper,2016-03-11,floofer,None,1,Norwich Terrier,True
2016-03-11,708119489313951744,1102,2937,9,10,Cooper,2016-03-11,pupper,None,1,Norwich Terrier,True
2016-03-11,708119489313951744,1102,2937,9,10,Cooper,2016-03-11,puppo,None,1,Norwich Terrier,True
2016-03-11,708109389455101952,610,2124,10,10,Remington,2016-03-11,doggo,None,1,Staffordshire Bullterrier,True
2016-03-11,708109389455101952,610,2124,10,10,Remington,2016-03-11,floofer,None,1,Staffordshire Bullterrier,True
2016-03-11,708109389455101952,610,2124,10,10,Remington,2016-03-11,pupper,None,1,Staffordshire Bullterrier,True
2016-03-11,708109389455101952,610,2124,10,10,Remington,2016-03-11,puppo,None,1,Staffordshire Bullterrier,True
2016-03-10,708026248782585858,2166,4799,13,10,None,2016-03-10,doggo,None,1,Malinois,True
2016-03-10,708026248782585858,2166,4799,13,10,None,2016-03-10,floofer,None,1,Malinois,True
2016-03-10,708026248782585858,2166,4799,13,10,None,2016-03-10,pupper,None,1,Malinois,True
2016-03-10,708026248782585858,2166,4799,13,10,None,2016-03-10,puppo,None,1,Malinois,True
2016-03-10,707995814724026368,1273,3385,12,10,Farfle,2016-03-10,doggo,None,1,Agama,False
2016-03-10,707995814724026368,1273,3385,12,10,Farfle,2016-03-10,floofer,None,1,Agama,False
2016-03-10,707995814724026368,1273,3385,12,10,Farfle,2016-03-10,pupper,None,1,Agama,False
2016-03-10,707995814724026368,1273,3385,12,10,Farfle,2016-03-10,puppo,None,1,Agama,False
2016-03-10,707969809498152960,1097,2941,11,10,Rufus,2016-03-10,doggo,None,1,Toy Poodle,True
2016-03-10,707969809498152960,1097,2941,11,10,Rufus,2016-03-10,floofer,None,1,Toy Poodle,True
2016-03-10,707969809498152960,1097,2941,11,10,Rufus,2016-03-10,pupper,None,1,Toy Poodle,True
2016-03-10,707969809498152960,1097,2941,11,10,Rufus,2016-03-10,puppo,None,1,Toy Poodle,True
2016-03-10,707776935007539200,1079,3593,11,10,Sadie,2016-03-10,doggo,None,1,Miniature Pinscher,True
2016-03-10,707776935007539200,1079,3593,11,10,Sadie,2016-03-10,floofer,None,1,Miniature Pinscher,True
2016-03-10,707776935007539200,1079,3593,11,10,Sadie,2016-03-10,pupper,None,1,Miniature Pinscher,True
2016-03-10,707776935007539200,1079,3593,11,10,Sadie,2016-03-10,puppo,None,1,Miniature Pinscher,True
2016-03-10,707741517457260545,696,2718,10,10,None,2016-03-10,doggo,None,1,Whippet,True
2016-03-10,707741517457260545,696,2718,10,10,None,2016-03-10,floofer,None,1,Whippet,True
2016-03-10,707741517457260545,696,2718,10,10,None,2016-03-10,pupper,None,1,Whippet,True
2016-03-10,707741517457260545,696,2718,10,10,None,2016-03-10,puppo,None,1,Whippet,True
2016-03-09,707693576495472641,1133,3765,7,10,Jiminus,2016-03-09,doggo,None,1,Bathtub,False
2016-03-09,707693576495472641,1133,3765,7,10,Jiminus,2016-03-09,floofer,None,1,Bathtub,False
2016-03-09,707693576495472641,1133,3765,7,10,Jiminus,2016-03-09,pupper,None,1,Bathtub,False
2016-03-09,707693576495472641,1133,3765,7,10,Jiminus,2016-03-09,puppo,None,1,Bathtub,False
2016-03-09,707610948723478529,7236,18557,12,10,Harper,2016-03-09,doggo,None,1,Golden Retriever,True
2016-03-09,707610948723478529,7236,18557,12,10,Harper,2016-03-09,floofer,None,1,Golden Retriever,True
2016-03-09,707610948723478529,7236,18557,12,10,Harper,2016-03-09,pupper,None,1,Golden Retriever,True
2016-03-09,707610948723478529,7236,18557,12,10,Harper,2016-03-09,puppo,None,1,Golden Retriever,True
2016-03-09,707420581654872064,789,2499,4,10,Keurig,2016-03-09,doggo,None,1,Ram,False
2016-03-09,707420581654872064,789,2499,4,10,Keurig,2016-03-09,floofer,None,1,Ram,False
2016-03-09,707420581654872064,789,2499,4,10,Keurig,2016-03-09,pupper,None,1,Ram,False
2016-03-09,707420581654872064,789,2499,4,10,Keurig,2016-03-09,puppo,None,1,Ram,False
2016-03-09,707411934438625280,673,2486,11,10,None,2016-03-09,doggo,None,1,Lakeland Terrier,True
2016-03-09,707411934438625280,673,2486,11,10,None,2016-03-09,floofer,None,1,Lakeland Terrier,True
2016-03-09,707411934438625280,673,2486,11,10,None,2016-03-09,pupper,pupper,1,Lakeland Terrier,True
2016-03-09,707411934438625280,673,2486,11,10,None,2016-03-09,puppo,None,1,Lakeland Terrier,True
2016-03-09,707387676719185920,1490,3835,10,10,Clarkus,2016-03-09,doggo,None,1,Chihuahua,True
2016-03-09,707387676719185920,1490,3835,10,10,Clarkus,2016-03-09,floofer,None,1,Chihuahua,True
2016-03-09,707387676719185920,1490,3835,10,10,Clarkus,2016-03-09,pupper,None,1,Chihuahua,True
2016-03-09,707387676719185920,1490,3835,10,10,Clarkus,2016-03-09,puppo,None,1,Chihuahua,True
2016-03-09,707377100785885184,1214,3603,9,10,None,2016-03-09,doggo,None,1,Golden Retriever,True
2016-03-09,707377100785885184,1214,3603,9,10,None,2016-03-09,floofer,None,1,Golden Retriever,True
2016-03-09,707377100785885184,1214,3603,9,10,None,2016-03-09,pupper,None,1,Golden Retriever,True
2016-03-09,707377100785885184,1214,3603,9,10,None,2016-03-09,puppo,None,1,Golden Retriever,True
2016-03-08,707315916783140866,727,2698,10,10,Finnegus,2016-03-08,doggo,None,2,Bernese Mountain Dog,True
2016-03-08,707315916783140866,727,2698,10,10,Finnegus,2016-03-08,floofer,None,2,Bernese Mountain Dog,True
2016-03-08,707315916783140866,727,2698,10,10,Finnegus,2016-03-08,pupper,pupper,2,Bernese Mountain Dog,True
2016-03-08,707315916783140866,727,2698,10,10,Finnegus,2016-03-08,puppo,None,2,Bernese Mountain Dog,True
2016-03-08,707297311098011648,903,3022,10,10,Cassie,2016-03-08,doggo,None,1,Blenheim Spaniel,True
2016-03-08,707297311098011648,903,3022,10,10,Cassie,2016-03-08,floofer,None,1,Blenheim Spaniel,True
2016-03-08,707297311098011648,903,3022,10,10,Cassie,2016-03-08,pupper,None,1,Blenheim Spaniel,True
2016-03-08,707297311098011648,903,3022,10,10,Cassie,2016-03-08,puppo,None,1,Blenheim Spaniel,True
2016-03-08,707059547140169728,759,2796,11,10,Cupcake,2016-03-08,doggo,None,1,Samoyed,True
2016-03-08,707059547140169728,759,2796,11,10,Cupcake,2016-03-08,floofer,None,1,Samoyed,True
2016-03-08,707059547140169728,759,2796,11,10,Cupcake,2016-03-08,pupper,None,1,Samoyed,True
2016-03-08,707059547140169728,759,2796,11,10,Cupcake,2016-03-08,puppo,None,1,Samoyed,True
2016-03-08,707038192327901184,900,2404,10,10,Kathmandu,2016-03-08,doggo,None,1,Pug,True
2016-03-08,707038192327901184,900,2404,10,10,Kathmandu,2016-03-08,floofer,None,1,Pug,True
2016-03-08,707038192327901184,900,2404,10,10,Kathmandu,2016-03-08,pupper,None,1,Pug,True
2016-03-08,707038192327901184,900,2404,10,10,Kathmandu,2016-03-08,puppo,None,1,Pug,True
2016-03-08,707021089608753152,1540,4433,12,10,Tucker,2016-03-08,doggo,None,2,Cocker Spaniel,True
2016-03-08,707021089608753152,1540,4433,12,10,Tucker,2016-03-08,floofer,None,2,Cocker Spaniel,True
2016-03-08,707021089608753152,1540,4433,12,10,Tucker,2016-03-08,pupper,None,2,Cocker Spaniel,True
2016-03-08,707021089608753152,1540,4433,12,10,Tucker,2016-03-08,puppo,None,2,Cocker Spaniel,True
2016-03-08,707014260413456384,664,2502,11,10,Ellie,2016-03-08,doggo,None,1,Chihuahua,True
2016-03-08,707014260413456384,664,2502,11,10,Ellie,2016-03-08,floofer,None,1,Chihuahua,True
2016-03-08,707014260413456384,664,2502,11,10,Ellie,2016-03-08,pupper,None,1,Chihuahua,True
2016-03-08,707014260413456384,664,2502,11,10,Ellie,2016-03-08,puppo,None,1,Chihuahua,True
2016-03-07,706901761596989440,680,2264,3,10,Elliot,2016-03-07,doggo,None,1,Wild Boar,False
2016-03-07,706901761596989440,680,2264,3,10,Elliot,2016-03-07,floofer,None,1,Wild Boar,False
2016-03-07,706901761596989440,680,2264,3,10,Elliot,2016-03-07,pupper,None,1,Wild Boar,False
2016-03-07,706901761596989440,680,2264,3,10,Elliot,2016-03-07,puppo,None,1,Wild Boar,False
2016-03-07,706681918348251136,1103,3627,12,10,Katie,2016-03-07,doggo,None,1,Toy Poodle,True
2016-03-07,706681918348251136,1103,3627,12,10,Katie,2016-03-07,floofer,None,1,Toy Poodle,True
2016-03-07,706681918348251136,1103,3627,12,10,Katie,2016-03-07,pupper,None,1,Toy Poodle,True
